CodigoCIE,CodigoINEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,NivelEnsino,Ano2011,Ano2012,Ano2013,Ano2014,Ano2015,Ano2016,Ano2017
12026,35012026,20103,SAO VICENTE,DAGOBERTO NOGUEIRA DA FONSECA                               ,ITANHAEM,AF,2.4,2.37,2.4,2.29,2.7,2.47,2.63
25161,35025161,20601,BAURU,FRAGA MAJOR                                                 ,BAURU,AF,3.14,2.44,3.05,2.4,2.39,2.39,2.73
15970,35015970,20307,SAO ROQUE,LURDES PENNA CARMELO PROFESSORA                             ,IBIUNA,AF,2.98,2.96,3.57,3.99,3.33,4.31,4.24
16883,35016883,20310,VOTORANTIM,CARLOS AUGUSTO DE CAMARGO PROFESSOR                         ,PIEDADE,AF,3.15,3.61,3.46,3.01,2.73,3.33,2.74
14825,35014825,20303,BOTUCATU,CARDOSO DE ALMEIDA                                          ,BOTUCATU,AF,2.91,2.85,3.21,2.79,3.85,3.3,3.84
16950,35016950,20401,AMERICANA,RISOLETA LOPES ARANHA PROFESSORA                            ,AMERICANA,AF,2.94,3.01,2.51,3,2.8,2.3,3.6
25458,35025458,20601,BAURU,MORAIS PACHECO PROF                                         ,BAURU,AF,3.26,3.72,2.87,3.41,3.66,3.1,4.13
12397,35012397,20202,GUARATINGUETA,MARIO DA SILVA PINTO DR                                     ,CRUZEIRO,AF,2.87,2.87,2.48,2.54,2.74,2.21,3.23
16639,35016639,20304,ITAPETININGA,CHICO PEREIRA                                               ,TATUI,AF,3.1,2.62,2.46,2.67,3.28,2.92,3.13
29506,35029506,20801,ANDRADINA,JUVENTINO NOGUEIRA RAMOS                                    ,GUARACAI,AF,2.53,2.85,2.78,2.76,2.68,2.93,3.27
25781,35025781,20602,JAU,GALVAO FREI                                                 ,JAU,AF,3.23,2.64,2.52,2.41,3.25,2.95,3.23
21945,35021945,20501,ARARAQUARA,JOAO PIRES DE CAMARGO DR                                    ,ARARAQUARA,AF,2.83,2.2,2.08,2.9,3,2.94,3.93
39780,35039780,20308,SOROCABA,IZABEL RODRIGUES GALVAO PROFESSORA                          ,SOROCABA,AF,1.96,2.3,2.04,2.18,2.09,2.32,2.1
27546,35027546,20711,VOTUPORANGA,JOSE FLORENCIO DO AMARAL                                    ,MONCOES,AF,3.98,3.12,3.7,3.52,3.19,2.96,5.53
18120,35018120,20417,CAMPINAS LESTE,LUIS GONZAGA DE MOURA MONSENHOR                             ,CAMPINAS,AF,3.49,3.57,3.38,3.4,4.07,3.71,3.03
19458,35019458,20407,JUNDIAI,JOAQUIM ANTONIO LADEIRA PROFESSOR                           ,LOUVEIRA,AF,2.8,2.88,2.7,2.96,3.79,3.98,4.03
24077,35024077,20507,RIBEIRAO PRETO,SEBASTIAO FERNANDES PALMA PROFESSOR                         ,RIBEIRAO PRETO,AF,2.24,1.65,2.08,2.26,2.4,2.9,
28859,35028859,20710,SAO JOSE DO RIO PRETO,JOAO DEOCLECIO DA SILVA RAMOS PROFESSOR DOUTOR              ,SAO JOSE DO RIO PRETO,AF,3.25,3.32,2.21,2.61,2.7,2.98,2.81
12245,35012245,20103,SAO VICENTE,YOLANDA CONTE PROFESSORA                                    ,SAO VICENTE,AF,1.71,1.89,1.98,2.48,3.11,3.05,2.58
32384,35032384,21006,TUPA,JOAO RAMALHO DE                                             ,JOAO RAMALHO,AF,5.97,3.19,3.65,3.58,3,3.52,3.03
23930,35023930,20507,RIBEIRAO PRETO,ALCIDES CORREA PROFESSOR                                    ,RIBEIRAO PRETO,AF,3.15,2.92,2.44,2.44,3.65,3.19,3.16
19653,35019653,20407,JUNDIAI,MANOEL JOSE DA FONSECA                                      ,ITUPEVA,AF,2.97,3.19,2.58,3.31,3.43,3.39,3.54
38349,35038349,10401,CAIEIRAS,ROGERIO LEVORIN PROF                                        ,FRANCISCO MORATO,AF,2.39,2.27,2.16,2.39,2.55,2.51,2.99
25860,35025860,20602,JAU,EPHIGENIA CARDOSO MACHADO FORTUNATO PROFESSORA              ,BARIRI,AF,2.29,3.12,3.86,3.58,3.95,4.1,4.23
29488,35029488,20801,ANDRADINA,PAULO GRASSI BONILHA DR                                     ,ITAPURA,AF,2.12,2.78,2.77,2.45,3.81,3.4,3.54
32074,35032074,20904,PRESIDENTE PRUDENTE,SARRION MONSENHOR                                           ,PRESIDENTE PRUDENTE,AF,2.96,3.08,3.2,3.46,3.81,3.92,4.47
21155,35021155,20419,CAPIVARI,MANOEL DA COSTA NEVES PROFESSOR                             ,RIO DAS PEDRAS,AF,2.43,1.93,3.28,3.1,3.44,2.05,2.98
10662,35010662,10703,ITAPEVI,OSWALDO SAMMARTINO                                          ,JANDIRA,AF,1.59,1.48,1.19,1.44,1.3,1.52,2.03
12130,35012130,20103,SAO VICENTE,JOSE NIGRO PROFESSOR                                        ,SAO VICENTE,AF,2.51,1.61,,2.68,2.61,2.79,3.4
11629,35011629,20102,SANTOS,JULIO CONCEICAO                                             ,CUBATAO,AF,,,2.86,2.37,4.1,3.88,4.22
8199,35008199,10603,SANTO ANDRE,OITO DE ABRIL                                               ,SANTO ANDRE,AF,2.41,2.5,2.3,2.85,3.43,3.23,3.39
10315,35010315,10706,TABOAO DA SERRA,IRACEMA BELLO ORICCHIO DOUTORA                              ,EMBU,AF,2.46,2.95,2.69,2.52,3.48,3.43,4.36
9817,35009817,10701,CARAPICUIBA,VICTORIO FORNASARO                                          ,CARAPICUIBA,AF,2.83,3.52,3.53,3.75,3.44,3.32,3.34
19495,35019495,20407,JUNDIAI,NATHANAEL SILVA PROFESSOR                                   ,VARZEA PAULISTA,AF,3.02,2.66,2.7,2.82,3.8,3.87,3.97
27947,35027947,20701,CATANDUVA,PEDRO TEIXEIRA DE QUEIROZ                                   ,NOVO HORIZONTE,AF,2.8,2.8,3.28,2.68,3.31,2.62,2.99
11824,35011824,20102,SANTOS,PRIMO FERREIRA PROFESSOR,SANTOS,AF,,,,,,3.96,4.18
23097,35023097,20504,FRANCA,ARTUR BELEM JUNIOR                                          ,PEDREGULHO,AF,,,,,2.64,2.95,3.51
20424,35020424,20413,SAO JOAO DA BOA VISTA,BENEDITO NASCIMENTO ROSAS PROFESSOR                         ,ESPIRITO SANTO DO PINHAL,AF,2.53,2.01,2.35,2.82,3.56,2.61,2.64
38581,35038581,10706,TABOAO DA SERRA,ALEXANDRINA BASSITH                                         ,EMBU,AF,1.81,1.66,2.28,1.73,2.26,1.86,1.52
24624,35024624,20509,SAO CARLOS,ANTONIO MILITAO DE LIMA                                     ,SAO CARLOS,AF,3.82,4.46,4.11,4.24,4.46,4.08,5.05
35185,35035185,21102,REGISTRO,MIGUEL ABU YAGHI CORONEL                                    ,JACUPIRANGA,AF,3.15,2.93,3.07,3.28,3.98,3.67,3.81
25549,35025549,20601,BAURU,GUIA LOPES                                                  ,BAURU,AF,1.67,1.86,2.42,1.88,2.87,2.27,2.84
18776,35018776,20417,CAMPINAS LESTE,CARLOS LENCASTRE PROFESSOR                                  ,CAMPINAS,AF,2.75,3.22,2.39,2.93,4.56,4.47,4.59
8990,35008990,10606,SAO BERNARDO DO CAMPO,ANTONIO CAPUTO                                              ,SAO BERNARDO DO CAMPO,AF,2.35,2.55,1.98,2.25,2.81,2.47,2.31
26682,35026682,20701,CATANDUVA,NICOLA MASTROCOLA                                           ,CATANDUVA,AF,2.84,3.3,3.29,3.15,4.3,4.69,4.51
21325,35021325,20411,PIRASSUNUNGA,WASHINGTON LUIZ                                             ,PORTO FERREIRA,AF,1.95,2.16,2.07,2.05,2.31,2.52,2.73
9672,35009672,10701,CARAPICUIBA,JOSUE MATTOS DE AGUIAR                                      ,CARAPICUIBA,AF,2.78,2.13,2.7,2.52,2.92,3.04,3.07
8102,35008102,10603,SANTO ANDRE,CRISTINA FITTIPALDI PROFESSORA                              ,SANTO ANDRE,AF,2.38,2.28,2.08,2.46,3.12,3.6,4.5
21866,35021866,20501,ARARAQUARA,BENTO DE ABREU                                              ,SANTA LUCIA,AF,2.26,1.9,1.6,2.95,3.5,2.41,3.54
20278,35020278,20409,MOGI MIRIM,LUIZ MARTINI                                                ,MOGI-GUACU,AF,2.05,1.75,1.74,,,,
18843,35018843,20419,CAPIVARI,HELIO CERQUEIRA LEITE PROFESSOR                             ,INDAIATUBA,AF,3.49,4.04,3.7,4.24,4.64,4.77,5.38
21519,35021519,20411,PIRASSUNUNGA,LAURO BARREIRA                                              ,SANTA CRUZ DAS PALMEIRAS,AF,2.65,2.16,3.58,3.63,3.34,3.9,3.76
13959,35013959,20207,JACAREI,BENEDITO RAMOS ARANTES CEL                                  ,IGARATA,AF,3.15,3.09,3.03,2.98,3.2,3.28,4.18
6397,35006397,10402,GUARULHOS SUL,CID AUGUSTO GUELLI PROFESSOR                                ,GUARULHOS,AF,1.99,1.69,1.91,2.14,2.56,2.42,2.56
23735,35023735,20506,JABOTICABAL,ROSA MARI DE SOUZA SIMIELLI PROFESSORA                      ,JABOTICABAL,AF,2.63,2.23,2.4,3.08,3.33,2.76,2.76
17985,35017985,20403,BRAGANCA PAULISTA,FRANCISCO DE ASSIS GONCALVES CORONEL                        ,BRAGANCA PAULISTA,AF,2.66,2.38,2.38,2.81,3.77,3.42,3.7
13572,35013572,20205,SAO JOSE DOS CAMPOS,ANA CANDIDA DE BARROS MOLINA PROFESSORA                     ,SAO JOSE DOS CAMPOS,AF,3.03,2.85,3.05,1.86,2.33,2.39,3.94
27873,35027873,20704,JOSE BONIFACIO,DESOLINA BETTI GREGORIN PROFESSORA                          ,IRAPUA,AF,2.49,3.23,3.03,2.85,3.78,3.43,3.75
45561,35045561,20415,SUMARE,MARIANINA DE ROSIS MORAES PROFESSORA                        ,SUMARE,AF,2.56,2.75,2.92,2.88,3.24,3.12,3.39
22913,35022913,20504,FRANCA,ANGELO SCARABUCCI                                           ,FRANCA,AF,2.83,1.98,2.78,3.34,2.93,3.43,4.08
12932,35012932,20202,GUARATINGUETA,FLAMINIO LESSA DR                                           ,GUARATINGUETA,AF,2.56,2.58,2.4,2.75,3.4,2.46,2.77
25324,35025324,20601,BAURU,RODOLFO MIRANDA SENADOR                                     ,CABRALIA PAULISTA,AF,3,2.66,3.07,3.43,3.42,2.57,2.76
16445,35016445,20303,BOTUCATU,EGILDO PASCHOALUCCI VEREADOR                                ,PEREIRAS,AF,2.88,2.17,2.75,2.45,2.97,3.19,2.83
21532,35021532,20411,PIRASSUNUNGA,DJALMA FORJAZ DOUTOR                                        ,PORTO FERREIRA,AF,1.52,1.88,1.68,1.86,2.82,3.03,3.1
15039,35015039,20304,ITAPETININGA,BERNARDES JUNIOR DESEMBARGADOR                              ,ITAPETININGA,AF,2.27,2.25,1.96,2.51,2.66,2.71,2.37
17206,35017206,20401,AMERICANA,HEITOR PENTEADO DR                                          ,AMERICANA,AF,3.08,2.84,2.56,2.85,3.15,2.82,3.49
26748,35026748,20701,CATANDUVA,PAULO DE LIMA CORREA                                        ,CATANDUVA,AF,3.91,4.56,3.71,3.95,4.36,4.44,4.6
13353,35013353,20204,PINDAMONHANGABA,ALZIRA FRANCO PROFESSORA,PINDAMONHANGABA,AF,,,,,,3.33,3.54
17851,35017851,20403,BRAGANCA PAULISTA,JOAO DE MORAES GOES                                         ,PIRACAIA,AF,3.61,3.01,2.89,2.62,3.27,3.83,3.51
29981,35029981,20802,ARACATUBA,VICENTE BARBOSA                                             ,VALPARAISO,AF,1.96,2.11,1.99,2.28,3,2.98,3.27
26136,35026136,20601,BAURU,ALFREDO PUJOL DR                                            ,PIRAJUI,AF,3.23,3.77,3.63,3.59,7.12,6.46,8.31
25012,35025012,20511,TAQUARITINGA,JOEL MIRANDA CAPITAO                                        ,SANTA ERNESTINA,AF,4.77,4.19,4.73,4.25,4.48,4.5,6.09
41336,35041336,10701,CARAPICUIBA,JOAO GARCIA DE HARO PROFESSOR                               ,CARAPICUIBA,AF,1.84,2.34,1.6,2.17,2.5,1.88,1.18
28344,35028344,20703,JALES,ORESTES FERREIRA DE TOLEDO                                  ,PALMEIRA D'OESTE,AF,3.4,3.11,3.47,3.21,3.8,3.47,3.52
19100,35019100,20413,SAO JOAO DA BOA VISTA,JOAO GABRIEL RIBEIRO DOUTOR                                 ,SAO JOSE DO RIO PARDO,AF,4.5,4.34,4.42,4.6,4.79,3.93,4.44
19781,35019781,20407,JUNDIAI,RAFAEL MAURO DOUTOR                                         ,JUNDIAI,AF,2.6,1.84,2.21,3.12,3.71,3.49,3.95
25409,35025409,20601,BAURU,FRANCISCO DE PAULA ABREU SODRE DR                           ,UBIRAJARA,AF,6.27,2.68,3.4,3.59,3.94,4.14,3.27
29890,35029890,20802,ARACATUBA,GENESIO DE ASSIS PROF                                       ,ARACATUBA,AF,2.53,2.66,3.42,2.96,3.17,3.09,3.74
14886,35014886,20303,BOTUCATU,JOSE PEDRETTI NETTO PROF                                    ,BOTUCATU,AF,1.74,2.04,1.44,2.21,3.06,2.1,2.58
38003,35038003,20601,BAURU,IRACEMA DE CASTRO AMARANTE PROFA                            ,BAURU,AF,1.89,1.74,1.53,2.15,2.58,1.84,2.77
24843,35024843,20511,TAQUARITINGA,MANOEL SILVEIRA BUENO                                       ,BORBOREMA,AF,3.23,4.61,4.86,5.26,4.94,5.4,4.85
20624,35020624,20409,MOGI MIRIM,VALERIO STRANG PROF                                         ,MOGI-MIRIM,AF,2.34,2.59,2.32,2.53,2.75,2.76,2.91
41048,35041048,10317,SUL 1,MANOEL TABACOW HIDAL PROFESSOR                              ,SAO PAULO,AF,2.59,2.52,2.36,2.36,3.11,2.7,3.03
25999,35025999,21004,OURINHOS,ARACY SANTINHO BARBERI PROFA                                ,PAULISTANIA,AF,3.94,3.48,3.89,3.71,3.3,5.07,4.39
29661,35029661,20801,ANDRADINA,MARILENA SANTANA CORREA FERNANDES PROFA                     ,MIRANDOPOLIS,AF,2.69,3.15,3.01,3.05,3.97,3.1,3.61
33625,35033625,21003,MARILIA,CULTURA E LIBERDADE                                         ,POMPEIA,AF,3.51,2.83,2.93,2.71,2.94,3.17,3.45
21623,35021623,20408,LIMEIRA,JOSE FERNANDES PROFESSOR                                    ,RIO CLARO,AF,3.25,4.01,4.1,3.46,4.25,4.56,3.72
10789,35010789,10704,OSASCO,JOSE LIBERATTI PROFESSOR                                    ,OSASCO,AF,3.31,2.93,3.11,2.96,2.86,3.03,2.89
13336,35013336,20204,PINDAMONHANGABA,MARIO BULCAO GIUDICE PROFESSOR                              ,PINDAMONHANGABA,AF,3.13,3.58,3.42,3.09,3.86,2.98,3.72
12683,35012683,20202,GUARATINGUETA,JOAQUIM VILELA DE OLIVEIRA MARCONDES                        ,GUARATINGUETA,AF,2.04,2.38,2.83,1.72,3.09,2.55,3.65
10029,35010029,10702,ITAPECERICA DA SERRA,ANGENOR DE OLIVEIRA POETA                                   ,ITAPECERICA DA SERRA,AF,2.58,3.05,2.15,2.5,3.16,3.71,3.3
11320,35011320,20208,CARAGUATATUBA,THOMAZ RIBEIRO DE LIMA                                      ,CARAGUATATUBA,AF,2.41,,,,,,
10546,35010546,10701,CARAPICUIBA,JARDIM SANTA ANGELA                                         ,COTIA,AF,1.71,1.65,2.6,2.06,2.18,1.77,1.95
21064,35021064,20410,PIRACICABA,JERONYMO GALLO MONSENHOR                                    ,PIRACICABA,AF,2.57,3.3,2.99,2.43,4.05,3.89,
30806,35030806,20901,ADAMANTINA,HELEN KELLER                                                ,ADAMANTINA,AF,1.7,2.46,2.7,2.29,3.3,3.07,2.77
12129,35012129,20103,SAO VICENTE,MARIA THEREZA DA CUNHA PEDROSO PROFESSORA                   ,SAO VICENTE,AF,1.81,1.67,2.09,2.16,2.68,2.14,2.36
23954,35023954,20507,RIBEIRAO PRETO,JOAO AUGUSTO DE MELLO PROFESSOR                             ,RIBEIRAO PRETO,AF,1.72,2.09,1.29,1.91,3.63,5.82,3.77
21246,35021246,20410,PIRACICABA,ABIGAIL DE AZEVEDO GRILLO PROFESSOR                         ,PIRACICABA,AF,2.18,1.83,2.02,2.29,2.49,2.26,2.6
39248,35039248,10208,LESTE 4,QUINTILIANO JOSE SITRANGULO PROF                            ,SAO PAULO,AF,1.54,1.83,1.95,2.67,2.23,2.91,2.95
26293,35026293,20604,LINS,JANDIRA DE MORAES NUNO PROFESSORA                           ,CAFELANDIA,AF,3.53,3.7,2.19,2.53,1.56,2.25,2.87
36821,35036821,10104,NORTE 2,GUILHERME DE ALMEIDA                                        ,SAO PAULO,AF,1.95,1.97,2.46,2.33,2.73,2.08,1.96
27820,35027820,20710,SAO JOSE DO RIO PRETO,FRANCISCO MARQUES PINTO                                     ,NOVA GRANADA,AF,2.32,2.53,2.12,2.14,2.36,2.36,2.31
19057,35019057,20413,SAO JOAO DA BOA VISTA,ALEXANDRE FLEMING                                           ,VARGEM GRANDE DO SUL,AF,2.2,2.07,2.39,2.12,2.65,2.21,3.36
9635,35009635,10701,CARAPICUIBA,MARIA ALICE CRISSIUMA MESQUITA DONA                         ,CARAPICUIBA,AF,2.89,3.09,2.92,2.67,3.72,2.9,3.2
27182,35027182,20703,JALES,ZELIA DE LOURDES ZACCARELLI LOPES PROFESSORA                ,PONTALINDA,AF,2.83,2.66,2.65,2.97,3.38,3.07,3.05
22585,35022585,20512,SERTAOZINHO,ODULFO DE OLIVEIRA GUIMARAES                                ,VIRADOURO,AF,2.85,2.64,2.37,3.42,3.97,3.33,3.8
10900,35010900,10704,OSASCO,BENEDICTO CALDEIRA PROFESSOR                                ,OSASCO,AF,3.02,2.27,2.93,3.26,3.49,2.96,
8217,35008217,10603,SANTO ANDRE,OVIDIO PIRES DE CAMPOS PROFESSOR                            ,SANTO ANDRE,AF,2.07,1.86,,1.31,2.6,2.87,2.74
21908,35021908,20501,ARARAQUARA,GAVIAO PEIXOTO CONSELHEIRO                                  ,GAVIAO PEIXOTO,AF,2.53,1.84,1.77,2.72,3.08,2.74,2.49
22056,35022056,20511,TAQUARITINGA,FERNANDO BRASIL PROF                                        ,TABATINGA,AF,3.15,2.24,3.75,3.31,3.08,2.71,3.21
20692,35020692,20413,SAO JOAO DA BOA VISTA,CRISTIANO OSORIO DE OLIVEIRA CORONEL                        ,SAO JOAO DA BOA VISTA,AF,2.94,3.05,2.76,3.68,4.26,4.13,4.2
22949,35022949,20507,RIBEIRAO PRETO,WASHINGTON LUIZ DOUTOR                                      ,BATATAIS,AF,3.38,3.6,4.05,3.25,3.58,3.07,3.5
15003,35015003,20304,ITAPETININGA,CASTANHO DE ALMEIDA CEL                                     ,GUAREI,AF,2.44,2.62,2.5,2.37,3.78,3.08,3.39
8229,35008229,10603,SANTO ANDRE,AGNALDO SEBASTIAO VIEIRA PADRE                              ,SANTO ANDRE,AF,1.14,1.52,1.11,1.74,2.22,1.61,1.38
25331,35025331,20601,BAURU,BENEDITO GEBARA                                             ,DUARTINA,AF,3.06,2.78,2.75,2.47,3.19,2.88,2.66
18570,35018570,20417,CAMPINAS LESTE,JOSE MARIA MATOSINHO                                        ,CAMPINAS,AF,3.38,3.17,3.55,3.26,3.52,3.56,4.08
14837,35014837,20303,BOTUCATU,EUCLIDES DE CARVALHO CAMPOS PROF                            ,BOTUCATU,AF,2.2,2.51,2.14,2.08,2.79,3.01,2.84
28812,35028812,20704,JOSE BONIFACIO,ANISIO JOSE MOREIRA                                         ,MIRASSOL,AF,2.63,3.15,2.82,3.78,4.32,3.85,3.81
45895,35045895,20408,LIMEIRA,JOSE CARDOSO PROFESSOR                                      ,RIO CLARO,AF,2.56,2.68,2.61,2.78,3.08,3.99,4.2
24314,35024314,20507,RIBEIRAO PRETO,FRANCISCO MATARAZZO CONDE                                   ,SANTA ROSA DE VITERBO,AF,,,,,,,
13869,35013869,20205,SAO JOSE DOS CAMPOS,JOSE MARIOTTO FERREIRA MAJOR AVIADOR                        ,SAO JOSE DOS CAMPOS,AF,5.4,4.44,4.79,5.43,5.39,5.05,5.14
26530,35026530,20701,CATANDUVA,VITORINO PEREIRA PROFESSOR                                  ,CATANDUVA,AF,1.92,2.41,2.52,3.35,3.09,2.66,3.77
17036,35017036,20415,SUMARE,JAYME DE BARROS CAMARA DOM                                  ,SUMARE,AF,3.18,3.21,,,,,
21775,35021775,20408,LIMEIRA,JAMIL ABRAHAO SAAD                                          ,CORDEIROPOLIS,AF,2.73,2.63,2.81,2.96,3.07,2.91,2.83
16184,35016184,20308,SOROCABA,ALTAMIR GONCALVES PROFESSOR                                 ,SOROCABA,AF,1.46,1.36,2.5,3.71,3.92,4.45,5.26
18211,35018211,20417,CAMPINAS LESTE,JOSE VILAGELIN NETO PROFESSOR                               ,CAMPINAS,AF,2.76,2.5,2.53,3.35,2.47,3.06,3.52
29737,35029737,20802,ARACATUBA,LICOLINA VILLELA REIS ALVES PROFA                           ,ARACATUBA,AF,3.24,3.08,3.23,3.27,3.43,3.65,3.88
14461,35014461,20302,AVARE,PAULO ARAUJO NOVAES DOUTOR                                  ,AVARE,AF,2.91,2.78,2.79,2.86,3.35,2.92,3.57
21441,35021441,20411,PIRASSUNUNGA,PIRASSUNUNGA                                                ,PIRASSUNUNGA,AF,2.94,2.34,2.08,3.12,3.78,2.62,2.79
33832,35033832,21003,MARILIA,ANTONIO AUGUSTO NETTO                                       ,MARILIA,AF,2.93,3.26,3.21,3.36,3.76,3.24,3.35
27133,35027133,20703,JALES,FRANCISCO MOLINA MOLINA ESCOLA ESTADUAL                     ,SANTA SALETE,AF,4,4.3,3.76,4.57,5.09,4.91,6.1
25446,35025446,20601,BAURU,LUIZ CASTANHO DE ALMEIDA PROF                               ,BAURU,AF,2.38,2.68,2.54,2.15,,2.24,2.71
43631,35043631,20909,MIRANTE DO PARANAPANEMA,PORTO PRIMAVERA                                             ,ROSANA,AF,,2.91,2.7,2.49,2.81,3.21,3.14
28605,35028605,20710,SAO JOSE DO RIO PRETO,ZULMIRA DA SILVA SALLES PROFESSORA                          ,SAO JOSE DO RIO PRETO,AF,3.4,3.22,2.71,3.17,4.06,3.87,3.72
19975,35019975,20408,LIMEIRA,PAULO DE ALMEIDA NOGUEIRA DOUTOR                            ,COSMOPOLIS,AF,4.08,4.19,3.93,,,,
26360,35026360,20604,LINS,JOSE PIMENTA DE PADUA                                       ,GETULINA,AF,2.86,2.02,2.37,2.74,2.13,2.39,4.09
25793,35025793,20602,JAU,JOAO PACHECO DE ALMEIDA PRADO                               ,JAU,AF,2.4,4.65,3.72,3.45,3.5,3.92,2.84
30211,35030211,20803,BIRIGUI,ANTONIO KASSAWARA KATUTOK                                   ,GABRIEL MONTEIRO,AF,3.89,3.66,4.51,3.72,5.54,4.34,4.11
16559,35016559,20303,BOTUCATU,LUIZ CAMPACCI                                               ,LARANJAL PAULISTA,AF,2.38,2.26,1.84,,2.84,3.89,3.27
39159,35039159,10318,SUL 3,ROBERTO MANGE                                               ,SAO PAULO,AF,2.21,1.84,2.09,2.15,2.69,2.1,2.75
25021,35025021,20511,TAQUARITINGA,JOSEPHA MARIA DE OLIVEIRA BERSANO PROFA                     ,IBITINGA,AF,2.78,3.63,3.29,3.12,3.57,2.84,2.89
23164,35023164,20504,FRANCA,HENRIQUETA RIVERA MIRANDA PROFA                             ,RIFAINA,AF,2.58,2.83,2.2,2.25,3.23,2.36,3.27
45676,35045676,20404,CAMPINAS OESTE,ORLANDO SIGNORELLI                                          ,CAMPINAS,AF,2.35,2.42,2.31,2.17,2.23,2.87,3.03
27364,35027364,20704,JOSE BONIFACIO,JOSE EMYGDIO DE FARIA DOUTOR                                ,JACI,AF,3.29,2.62,2.99,2.47,3.26,2.79,3.82
32165,35032165,20908,SANTO ANASTACIO,JOSE SANCHES POSTIGO DEPUTADO                               ,CAIUA,AF,2.76,2.96,2.83,2.54,3.54,2.79,2.96
33704,35033704,21003,MARILIA,LOURENCO DE ALMEIDA SENNE DR                                ,MARILIA,AF,4.11,3.94,4.14,4.37,4.33,4.31,4.35
24545,35024545,20509,SAO CARLOS,FULVIO MORGANTI                                             ,IBATE,AF,3.26,3.98,3.45,3.61,3.72,4,2.86
13432,35013432,20204,PINDAMONHANGABA,GABRIELLA MONTEIRO DE ATHAYDE MARCONDES PROFESSORA          ,PINDAMONHANGABA,AF,2.46,2.59,2.08,3.65,4.94,3.51,4.09
